id_combate;id_juez;id_atleta_1;id_atleta_2;id_competencia;fecha;hora;resultado
132401089;267874922;716497333;753514550;590015385;2024-01-22;01:59:58;Victoria Atleta 1
261110956;182196056;261898390;42548931;874529786;2024-07-06;13:03:53;Victoria Atleta 2
606472398;45551311;429073069;552964155;89352642;2024-10-09;07:04:31;Victoria Atleta 2
953954217;354222621;341523505;840069927;769114321;2024-04-10;14:52:52;Victoria Atleta 2
655359012;790804430;812893040;375709320;550046587;2024-10-12;12:22:22;Victoria Atleta 2
333502611;44875491;238970958;424630037;951396182;2024-01-26;17:32:48;Victoria Atleta 1
523483517;121946457;550940556;552296828;79322773;2024-01-03;15:31:47;Victoria Atleta 2
707678247;788694983;804151032;115603280;813182764;2024-07-29;17:54:55;Victoria Atleta 2
33792289;24579956;61494732;161246044;670583192;2024-11-13;07:15:14;Victoria Atleta 1
975953526;804212761;399023669;621257327;789445085;2024-10-01;12:13:56;Victoria Atleta 1
127896512;476095430;327439206;604501803;790506350;2024-06-14;10:24:24;Victoria Atleta 1
502471524;836010249;235083207;11242059;181797429;2024-01-27;06:41:50;Victoria Atleta 1
348746876;809993671;663432532;726661504;268273542;2024-04-07;23:36:50;Victoria Atleta 1
959673210;563346351;6618660;779716915;886815822;2024-01-15;21:06:31;Victoria Atleta 2
174972883;815149495;402597249;36539967;116581053;2024-06-07;11:40:18;Victoria Atleta 1
710589132;379328928;937403013;886892290;968647706;2024-02-29;01:22:12;Victoria Atleta 1
296799635;750946996;149432091;985721321;84605713;2024-07-20;11:39:10;Victoria Atleta 1
52923683;240663185;361591550;197037263;414981582;2024-02-03;08:36:29;Victoria Atleta 2
354875747;435072842;819295520;260327087;984069682;2024-09-13;16:01:22;Victoria Atleta 2
306115826;554986731;752384489;709185211;773286066;2024-11-04;12:23:35;Victoria Atleta 2
985771988;373522567;628998819;696035461;152859315;2024-08-03;16:46:18;Victoria Atleta 2
549878126;500203068;259475782;726747232;911390622;2024-08-07;15:51:24;Victoria Atleta 2
712261939;951855954;9241612;881021075;645615414;2024-02-16;13:49:12;Victoria Atleta 2
378773238;193863831;256833734;338130032;431810829;2024-04-20;04:45:43;Victoria Atleta 2
111439728;483895891;884649975;763016349;195130413;2024-03-29;15:57:50;Victoria Atleta 1
76111521;684799952;923566551;719270754;275740835;2024-09-14;05:21:08;Victoria Atleta 2
486474042;660628906;889247033;831883948;465045069;2024-02-24;00:39:29;Victoria Atleta 1
455827989;662386920;13752282;620921145;229495124;2024-11-16;11:09:00;Victoria Atleta 2
692167598;152785665;761317562;784111316;258932924;2024-03-15;16:04:13;Victoria Atleta 1
15379174;479907581;147245706;612071040;929290401;2024-07-24;22:31:23;Victoria Atleta 2
694946787;578534308;419028474;888808370;465859969;2024-03-15;10:48:08;Victoria Atleta 2
789575162;975080951;401908622;83194940;899984924;2024-03-11;06:59:56;Victoria Atleta 2
58954394;719678260;893863630;874604581;965478250;2024-01-02;04:28:09;Victoria Atleta 1
386298639;213692425;913510956;860481393;926643732;2024-02-09;07:08:17;Victoria Atleta 1
219737436;136135530;632161582;107967312;321080555;2024-04-21;09:21:25;Victoria Atleta 1
517741760;118850858;497859217;325289455;212242035;2024-06-25;05:13:50;Victoria Atleta 2
451945649;462944375;624819710;483363466;899475151;2024-01-26;00:19:50;Victoria Atleta 2
692631813;462633591;797587066;240465499;970057610;2024-02-28;16:26:49;Victoria Atleta 1
47821606;179048887;249847174;571440454;560766906;2024-10-05;13:01:57;Victoria Atleta 2
426818578;47823451;950948072;906854639;626561383;2024-09-11;10:11:14;Victoria Atleta 1
885205290;896068779;245586773;997114404;711656817;2024-06-05;06:30:20;Victoria Atleta 2
486907101;168420202;82307032;380718152;903098431;2024-10-31;17:03:27;Victoria Atleta 2
622930255;457024517;48669336;631618212;411937821;2024-08-14;00:59:07;Victoria Atleta 1
472588184;501082566;306719436;783789155;840311617;2024-10-04;09:41:35;Victoria Atleta 2
614500549;934251269;453194988;963675739;907984215;2024-10-20;13:52:24;Victoria Atleta 2
10376505;134845564;650806273;281182916;395972217;2024-06-06;06:30:45;Victoria Atleta 1
483943532;220104391;616642012;260327087;61237829;2024-07-13;09:41:53;Victoria Atleta 1
59065501;919356092;72620235;991770727;405326759;2024-07-13;11:59:08;Victoria Atleta 1
40935861;926466739;847292392;709763666;903341321;2024-07-30;18:57:29;Victoria Atleta 1
859858907;281739021;410770052;685936812;274740400;2024-11-10;00:09:47;Victoria Atleta 2
197934948;68925931;152282717;996961417;470526986;2024-03-07;03:19:03;Victoria Atleta 1
724772179;817346340;94360975;368353328;900267055;2024-07-05;10:34:49;Victoria Atleta 1
187080293;157573763;308328025;176021048;467593016;2024-01-15;15:25:04;Victoria Atleta 2
972400453;38568959;50816533;891170170;440815225;2024-03-22;23:43:33;Victoria Atleta 2
27643920;602231209;596286339;761438764;759229662;2024-11-07;23:57:58;Victoria Atleta 2
875103087;990859320;357740136;131794660;801978835;2024-05-16;10:15:07;Victoria Atleta 1
681546134;784424844;457577171;616482205;462256306;2024-02-25;19:05:51;Victoria Atleta 1
393525185;840481081;607019956;873353760;664496408;2024-04-11;09:01:22;Victoria Atleta 1
672917601;802991831;267518379;606460121;96164238;2024-03-29;06:49:32;Victoria Atleta 1
645664053;126453436;777223407;465348794;656017025;2024-09-11;01:59:31;Victoria Atleta 1
523470557;152649192;831986912;137625519;555887045;2024-01-24;11:22:26;Victoria Atleta 1
815861345;743995674;141657287;407005945;936553936;2024-05-11;00:11:53;Victoria Atleta 2
679999672;334086752;612095815;236788080;493610199;2024-08-21;23:51:24;Victoria Atleta 1
990292273;239669333;590357951;879129706;775798013;2024-10-03;13:16:27;Victoria Atleta 2
135024691;505212994;760250668;833237819;585881689;2024-05-12;20:58:05;Victoria Atleta 1
711199984;52484595;29938232;241904452;218610969;2024-05-09;05:40:36;Victoria Atleta 2
841919058;200306869;929618625;639838921;502001134;2024-11-07;14:42:16;Victoria Atleta 1
290252631;528954666;525910666;477073810;619095279;2024-07-26;12:37:48;Victoria Atleta 2
829585306;262561991;762017382;4898354;620951051;2024-09-10;16:39:15;Victoria Atleta 1
697859738;609604088;29252955;622198554;136853180;2024-10-11;13:43:21;Victoria Atleta 1
648673791;680117711;539867438;921009993;569018733;2024-08-15;19:23:54;Victoria Atleta 2
722485545;536074577;565276897;861704377;512135059;2024-05-08;17:50:16;Victoria Atleta 1
248156406;890425058;891170170;180811349;371371221;2024-02-17;18:17:34;Victoria Atleta 2
684697962;960450992;651110140;849485745;335038813;2024-10-25;05:15:38;Victoria Atleta 2
169365098;760897653;652100111;881734849;504778096;2024-02-15;15:12:57;Victoria Atleta 2
696072841;386780536;850934283;939475813;888931525;2024-09-02;18:09:11;Victoria Atleta 2
613729674;530718663;863001101;69280819;594325649;2024-11-04;21:13:48;Victoria Atleta 2
259636994;339284986;560374940;889247033;425088021;2024-02-18;21:13:44;Victoria Atleta 2
388032065;485901880;567482932;127214366;353131632;2024-02-22;16:15:37;Victoria Atleta 1
732280564;473494116;595680079;679754201;337909400;2024-09-28;13:39:20;Victoria Atleta 1
269811987;883661539;384808765;819415445;712467868;2024-07-26;02:27:58;Victoria Atleta 1
408957625;999511957;744456113;938130770;853573092;2024-03-19;01:56:42;Victoria Atleta 1
510372148;245900133;43012582;347864123;923981991;2024-06-22;21:07:06;Victoria Atleta 2
835886358;168233224;88656175;783789155;78635673;2024-08-30;22:21:27;Victoria Atleta 2
954856499;494056688;232398861;723448870;758835125;2024-08-29;09:56:27;Victoria Atleta 2
245512888;815123338;825210933;814935792;259440712;2024-06-16;10:18:45;Victoria Atleta 2
712423981;325449609;939696554;217360597;136853180;2024-03-05;05:16:19;Victoria Atleta 1
141013735;503053092;915107756;78660039;279507694;2024-04-07;04:07:02;Victoria Atleta 1
658392693;434638098;26669100;748839866;872852522;2024-10-31;19:09:56;Victoria Atleta 1
884521826;327996737;456359054;788048928;309891803;2024-02-04;05:20:23;Victoria Atleta 2
649023982;577661039;674805544;770960359;116935384;2024-09-28;19:15:23;Victoria Atleta 1
207368393;955027515;248785578;609780641;693581574;2024-04-10;13:02:32;Victoria Atleta 1
186447643;812622012;433906009;204430403;789182247;2024-07-09;13:49:18;Victoria Atleta 2
313012882;855875842;469098795;821595388;379561525;2024-01-28;00:25:32;Victoria Atleta 2
439753430;117700601;741772724;713032421;710102455;2024-10-17;10:52:26;Victoria Atleta 1
261768492;115086387;140766132;541978121;799158866;2024-11-19;01:46:54;Victoria Atleta 1
531986897;353684331;613744673;789233617;550801014;2024-03-19;09:29:06;Victoria Atleta 1
739769911;264114899;861704377;38884088;929694604;2024-08-04;05:25:46;Victoria Atleta 1
311517263;310062756;837685494;709466185;907984215;2024-03-22;14:02:18;Victoria Atleta 1
966513838;746720931;973410853;899806862;423260319;2024-08-15;04:13:55;Victoria Atleta 2
463400686;335831951;999751868;564760722;82985215;2024-10-17;14:57:59;Victoria Atleta 2
88640475;65745820;983324010;375646410;677426269;2024-10-30;15:41:29;Victoria Atleta 2
61180420;582417610;820363301;493703716;537374278;2024-08-08;15:00:22;Victoria Atleta 1
884041559;733247007;579359126;529814840;23275030;2024-03-10;20:02:00;Victoria Atleta 1
520133486;383474618;505076355;914521760;564640431;2024-05-08;10:20:07;Victoria Atleta 2
90200697;830869998;371402095;84176096;201982948;2024-06-13;17:19:35;Victoria Atleta 1
90955044;167383352;373705377;235663267;299070944;2024-04-02;02:46:15;Victoria Atleta 1
269624726;387955452;848529123;817548529;222667978;2024-01-30;09:50:46;Victoria Atleta 2
343150289;451242017;605939225;850638608;65227481;2024-08-06;14:42:45;Victoria Atleta 1
365539201;548277158;841583644;488145727;842611325;2024-03-18;17:42:52;Victoria Atleta 1
836462224;893288950;903943803;723188008;35165632;2024-06-26;11:12:21;Victoria Atleta 1
361140828;514549234;60512894;495529074;65746925;2024-04-29;21:28:40;Victoria Atleta 2
749910794;102503167;156174163;343461030;719967084;2024-06-18;02:55:38;Victoria Atleta 1
27869404;162168996;628998819;555295173;353592049;2024-02-07;00:51:03;Victoria Atleta 2
805626656;936987866;552422059;85113941;592766614;2024-05-20;15:45:28;Victoria Atleta 2
603815965;93620547;666345629;237603037;697241927;2024-01-17;13:47:38;Victoria Atleta 1
848681201;198420887;881188087;36744244;605711369;2024-03-14;20:31:04;Victoria Atleta 1
37975743;320923225;896622427;769568704;764861590;2024-11-17;20:53:01;Victoria Atleta 1
888316531;882882242;769925238;634834458;565090409;2024-06-06;11:39:31;Victoria Atleta 2
357196326;751000937;855861625;638022916;757970361;2024-05-31;04:14:36;Victoria Atleta 2
401653812;649991055;570813250;647703993;713545485;2024-09-29;09:45:57;Victoria Atleta 1
546671582;384531610;330005069;478709588;42769734;2024-02-19;02:57:26;Victoria Atleta 1
151576107;639731025;957415547;969146639;427151848;2024-02-17;16:53:46;Victoria Atleta 1
763844497;440635728;186413831;359906029;796134802;2024-11-06;06:49:36;Victoria Atleta 2
19499451;120253385;389844152;37405168;793510696;2024-08-25;09:43:50;Victoria Atleta 1
461462413;712278190;672855416;498037539;493682670;2024-08-13;13:18:43;Victoria Atleta 1
919849055;524286958;298673643;461048227;366136872;2024-06-23;05:37:36;Victoria Atleta 1
547088526;259279884;632825605;739989229;658651804;2024-07-08;00:55:58;Victoria Atleta 1
985539029;190184843;784638667;586266362;278937576;2024-07-31;13:22:17;Victoria Atleta 2
64348965;639676570;786272605;141458223;913837174;2024-08-23;06:28:19;Victoria Atleta 1
272704914;9884007;171476200;705607841;490817162;2024-06-20;00:43:16;Victoria Atleta 1
416653720;912735069;462898322;423422678;67110642;2024-06-19;13:27:50;Victoria Atleta 1
667058384;323607189;915752714;608439071;187067541;2024-01-17;09:17:44;Victoria Atleta 2
397038038;324407481;55308632;84909807;619079298;2024-08-26;09:56:41;Victoria Atleta 1
195900144;562136052;614087032;460256813;798920392;2024-06-24;07:07:10;Victoria Atleta 1
592640921;77932908;364752920;143553638;596384739;2024-06-09;01:55:49;Victoria Atleta 2
661872995;460435089;621325963;600111262;758835125;2024-02-22;15:24:20;Victoria Atleta 2
201449804;997747031;484274706;622892970;797158325;2024-03-26;23:46:47;Victoria Atleta 2
118989626;555664146;216919750;728925564;4634833;2024-05-29;15:45:51;Victoria Atleta 1
138721407;650170786;445281401;346236878;717992129;2024-01-05;09:14:36;Victoria Atleta 1
168236397;717631197;15652626;285409567;378559609;2024-07-20;16:23:01;Victoria Atleta 1
348987487;355411378;872832980;564760722;338858105;2024-07-22;22:49:52;Victoria Atleta 2
332745379;769595506;632495422;400136257;757906346;2024-10-09;12:43:48;Victoria Atleta 1
253229416;646898953;292801760;25139556;832923326;2024-07-10;13:17:06;Victoria Atleta 2
585972290;664687254;341307842;555064046;158716893;2024-07-22;20:42:31;Victoria Atleta 2
650240578;485013018;661811244;951574241;595012441;2024-03-06;01:08:38;Victoria Atleta 2
414586542;687696053;689087547;774518573;687489489;2024-08-12;03:57:22;Victoria Atleta 2
155714105;616583614;875801988;48699968;567335569;2024-09-03;08:08:02;Victoria Atleta 1
467545819;420766122;233488429;724830424;932116596;2024-02-23;01:02:10;Victoria Atleta 2
829507191;262039185;626180627;400396859;561103293;2024-08-12;02:55:01;Victoria Atleta 2
852792991;636633758;277031691;710811021;171885127;2024-07-05;23:35:37;Victoria Atleta 2
225617617;670212568;524040996;957030151;861620684;2024-11-07;07:18:03;Victoria Atleta 2
801514382;310524952;79538155;499675680;129268821;2024-01-08;12:38:57;Victoria Atleta 1
372355798;776122;544972893;121966534;243128700;2024-01-21;12:34:17;Victoria Atleta 1
420937816;791761411;863511896;271914270;292384202;2024-07-11;17:33:31;Victoria Atleta 1
915223882;384358807;510862390;545797281;617687495;2024-02-24;02:01:08;Victoria Atleta 1
870267603;856668045;344167178;543321801;571710501;2024-03-26;10:19:36;Victoria Atleta 2
126710364;948841030;96166198;588606085;968605394;2024-08-14;00:50:43;Victoria Atleta 2
826558560;605158255;537274080;351023766;477894942;2024-07-31;15:22:42;Victoria Atleta 1
856040411;818475122;410922672;762192295;826018666;2024-10-17;07:51:09;Victoria Atleta 1
617236464;215611221;775086429;321985403;618792545;2024-09-26;09:07:21;Victoria Atleta 1
253518377;353582403;447235969;479773488;112729769;2024-08-31;00:31:59;Victoria Atleta 1
565245618;483445940;410932131;811704629;796512506;2024-10-30;21:45:53;Victoria Atleta 1
411164427;52468987;793640110;774158406;778280826;2024-04-21;17:04:13;Victoria Atleta 2
593550380;248722905;817869787;764860897;657165964;2024-04-28;19:09:40;Victoria Atleta 2
600790702;280690627;448952302;265320415;319210185;2024-04-01;02:51:10;Victoria Atleta 1
484870379;762024954;626680486;757724865;146214704;2024-01-12;02:06:45;Victoria Atleta 1
561730796;2509526;252137445;559915058;742708253;2024-06-18;01:23:34;Victoria Atleta 2
303098141;56991337;694814237;616078688;218348438;2024-05-02;16:01:07;Victoria Atleta 2
448057197;369181260;890371191;556998083;218086473;2024-01-31;22:40:27;Victoria Atleta 1
644121093;36361566;111530243;899311614;48247263;2024-07-17;14:47:51;Victoria Atleta 2
897257054;95851394;755800250;395776772;697241636;2024-10-13;06:36:47;Victoria Atleta 2
549088108;267939994;663432532;642646958;760995320;2024-04-10;21:44:56;Victoria Atleta 2
203935715;435966240;602841388;865313920;314091635;2024-04-28;21:55:06;Victoria Atleta 2
754836862;125294243;441305453;860724839;997613614;2024-07-22;12:53:59;Victoria Atleta 2
987161265;948780152;352750229;640755758;156159838;2024-08-27;23:05:33;Victoria Atleta 1
975518490;639304673;369636573;118802189;916405674;2024-09-09;17:06:18;Victoria Atleta 2
605861186;387025613;637436820;829000320;876708548;2024-06-01;04:47:31;Victoria Atleta 2
348019714;78430759;117612458;14751199;468695508;2024-05-06;12:20:23;Victoria Atleta 1
65312439;348940415;781445501;125556974;210048104;2024-09-10;03:30:55;Victoria Atleta 2
88305328;10922837;650523609;618943729;935258615;2024-05-02;07:18:45;Victoria Atleta 2
439965428;804551427;385298606;291222357;381972348;2024-03-27;03:28:05;Victoria Atleta 2
845049137;830044724;320087632;92827147;46290110;2024-08-24;10:16:32;Victoria Atleta 2
62313822;492159261;882580657;731519469;472025978;2024-07-23;17:40:37;Victoria Atleta 1
565905490;928528685;120000642;630320447;889397100;2024-07-24;10:06:24;Victoria Atleta 2
526080659;539102472;955978033;525173862;355362409;2024-09-20;18:15:31;Victoria Atleta 2
39494817;693026436;793095799;920210416;789161112;2024-03-08;15:17:52;Victoria Atleta 1
564900947;650477042;699435491;483806670;984760746;2024-01-21;03:53:01;Victoria Atleta 2
23034988;44896798;334020261;763273839;667510260;2024-05-29;11:01:36;Victoria Atleta 2
917378789;748545921;68536084;781449179;944488784;2024-08-06;10:15:11;Victoria Atleta 2
989537077;78267162;894421710;620082269;317842663;2024-08-14;20:49:14;Victoria Atleta 1
940721504;509311784;239406716;845925894;134899983;2024-10-11;12:48:02;Victoria Atleta 2
997454583;465047803;983577587;848561751;124787654;2024-07-11;14:06:01;Victoria Atleta 1
637660667;267723887;380616824;362787008;100625806;2024-08-09;06:31:15;Victoria Atleta 2
966273940;783617297;159613011;353541293;717118829;2024-01-22;16:24:50;Victoria Atleta 1
997665961;178667422;913100992;898922382;291016210;2024-11-05;20:30:04;Victoria Atleta 1
172099873;774084211;626408689;674871493;315286;2024-07-11;00:31:04;Victoria Atleta 1
734122961;863273947;586065295;821464075;137455775;2024-11-06;08:35:13;Victoria Atleta 2
738483318;514342265;303255425;898775740;591982587;2024-01-10;23:27:02;Victoria Atleta 1
550299028;523456497;978347846;916082464;106987804;2024-11-13;22:54:38;Victoria Atleta 1
115748713;769595506;636702894;389940292;693808878;2024-05-09;10:29:54;Victoria Atleta 2
349216345;150745510;715009210;891014836;121419529;2024-05-28;16:23:52;Victoria Atleta 1
801028114;468654373;169151296;618046570;59164988;2024-04-18;19:21:59;Victoria Atleta 1
290149329;780899871;940074551;7919991;708864306;2024-01-02;06:26:33;Victoria Atleta 1
739656800;678493585;304966715;791579216;616817345;2024-06-09;20:55:10;Victoria Atleta 1
747270397;303486054;696069515;209170881;932785183;2024-10-29;13:25:30;Victoria Atleta 1
644086373;774134338;884653191;540679216;307382446;2024-04-04;17:56:55;Victoria Atleta 1
423757917;139195373;370491799;896700292;983718182;2024-11-06;14:57:03;Victoria Atleta 2
792019854;556571541;310021841;215181323;469143230;2024-11-11;07:41:54;Victoria Atleta 1
707358572;427511361;72115570;653169661;954381175;2024-08-09;02:02:24;Victoria Atleta 2
737348166;272140051;69739440;843346800;653345465;2024-05-25;17:18:11;Victoria Atleta 2
807022524;263695052;869022318;370491799;345592894;2024-07-25;08:01:41;Victoria Atleta 1
303395691;286889623;372579197;201070233;689686237;2024-04-06;16:28:56;Victoria Atleta 2
398888409;691364512;366731587;720259721;361451840;2024-09-11;01:13:10;Victoria Atleta 2
52334223;510385970;530231873;260696299;787023444;2024-02-22;12:07:55;Victoria Atleta 1
373398981;70415757;319334275;185104094;944253357;2024-06-25;02:00:15;Victoria Atleta 1
671990247;81551645;778804373;633787397;834677329;2024-04-01;22:36:46;Victoria Atleta 2
334316555;482770069;983590634;843500298;804204209;2024-05-20;10:23:56;Victoria Atleta 1
571797384;616033554;414492053;269661397;623332762;2024-04-28;20:30:22;Victoria Atleta 1
482138051;11200510;401298546;181034059;720929298;2024-10-23;12:49:10;Victoria Atleta 2
934482837;332186345;436566761;507022135;569487094;2024-10-22;05:42:27;Victoria Atleta 2
142806782;756142813;911848984;216906848;828450188;2024-10-02;01:20:24;Victoria Atleta 1
160536506;528582799;835922531;755475744;269870886;2024-02-26;23:50:28;Victoria Atleta 1
873272379;34036431;329633644;762192295;344097480;2024-01-10;21:13:20;Victoria Atleta 1
903205648;509686747;554105285;134234748;155374144;2024-11-16;22:41:04;Victoria Atleta 1
909933004;875427996;607019956;301649856;798044860;2024-04-09;01:39:40;Victoria Atleta 2
441049936;483920327;850638608;616078688;821954253;2024-03-24;16:40:57;Victoria Atleta 2
658428342;288372605;39873785;817869787;367570604;2024-04-21;20:19:17;Victoria Atleta 1
718424976;785154907;21831605;910546856;274653183;2024-04-20;04:13:48;Victoria Atleta 1
157036281;123020276;665138887;407556535;62545338;2024-02-18;19:23:39;Victoria Atleta 1
912265042;149515457;919998730;904925721;523383762;2024-05-17;20:27:25;Victoria Atleta 1
403860945;349889545;898112857;646839223;324075054;2024-05-19;16:30:17;Victoria Atleta 1
875990811;404270874;384530621;983590634;905469561;2024-09-17;17:25:57;Victoria Atleta 1
160810843;976110079;167123565;607889373;27865704;2024-08-16;20:52:30;Victoria Atleta 1
92137840;190621566;976538115;755800250;194612329;2024-06-25;20:45:08;Victoria Atleta 2
337258196;175084795;949840900;209708938;620711280;2024-03-22;09:03:56;Victoria Atleta 2
701535712;105896727;308749313;786272605;979878457;2024-06-20;03:10:20;Victoria Atleta 1
429827242;310967657;830537329;960976311;678250285;2024-03-28;21:00:03;Victoria Atleta 1
859008057;787608618;420121811;539841960;586104043;2024-06-08;12:59:49;Victoria Atleta 1
949394934;675495384;553317579;614156271;931219965;2024-08-01;17:26:33;Victoria Atleta 2
732717900;411996279;618299569;540403291;32766337;2024-08-21;05:12:56;Victoria Atleta 2
618495096;217896951;652205815;226446108;771455059;2024-10-27;00:37:39;Victoria Atleta 2
96627437;437317857;366519169;739991908;634871667;2024-08-28;04:59:08;Victoria Atleta 2
298813529;203359457;525408020;744348561;551112302;2024-06-19;21:35:38;Victoria Atleta 1
343670758;715457663;173962893;604967300;992611710;2024-05-22;07:24:01;Victoria Atleta 2
394091717;850902029;285867551;758164461;517125077;2024-03-31;07:59:43;Victoria Atleta 2
348238149;687941680;82312509;689991867;187067541;2024-06-29;03:57:38;Victoria Atleta 2
718058543;214218631;956127423;593341139;449704088;2024-06-24;14:41:09;Victoria Atleta 1
697940161;559568469;628938357;968998396;776814366;2024-08-16;03:16:51;Victoria Atleta 1
982599072;567324369;428322324;220291475;453656024;2024-03-31;09:26:51;Victoria Atleta 2
727462496;291322984;347842752;914521760;240105561;2024-06-05;01:18:33;Victoria Atleta 1
843367175;43694709;531381810;14652061;644875282;2024-07-29;04:52:47;Victoria Atleta 2
217475969;311805573;403311041;973410853;914007921;2024-03-25;10:59:53;Victoria Atleta 2
440836111;137339462;609898888;596784481;907912068;2024-09-24;19:51:41;Victoria Atleta 2
182586548;895723258;291510248;134626650;195012659;2024-09-09;16:40:58;Victoria Atleta 2
865682786;55681834;394995064;470548429;439711015;2024-09-20;06:15:36;Victoria Atleta 1
570448955;988569212;229055342;267474179;293051773;2024-10-28;07:23:44;Victoria Atleta 1
318894946;147042759;658871407;87287637;657771779;2024-01-26;12:49:31;Victoria Atleta 2
318591604;233661051;335471534;416559286;933954042;2024-03-25;02:14:53;Victoria Atleta 2
887828886;816913953;91190449;990153294;292979144;2024-10-09;06:47:43;Victoria Atleta 2
706764851;123507305;536678673;307929576;773882336;2024-11-03;11:32:30;Victoria Atleta 1
138723403;929323914;944420693;257840858;233872734;2024-10-18;21:45:16;Victoria Atleta 1
580997816;821510855;258686256;593770937;737614572;2024-02-21;15:53:38;Victoria Atleta 1
887067773;38871892;141851840;73771021;405253800;2024-08-16;05:24:29;Victoria Atleta 1
250034423;962181845;144300053;461360000;155158952;2024-10-17;15:07:57;Victoria Atleta 2
93023162;899990957;572254663;656635400;874426414;2024-04-08;00:26:58;Victoria Atleta 1
663911405;171015071;962888509;135357907;378125544;2024-04-20;00:21:33;Victoria Atleta 2
756992336;740648490;362724282;507652782;483022780;2024-11-04;02:49:36;Victoria Atleta 1
533291805;746320542;331841994;232477028;982898379;2024-10-27;06:45:49;Victoria Atleta 2
117007379;753933505;837619687;591311366;485979557;2024-08-25;23:41:25;Victoria Atleta 2
182645988;24505605;456996158;372737427;847768113;2024-03-23;16:06:54;Victoria Atleta 1
902527419;580585200;48313982;710899007;905713448;2024-05-07;03:38:16;Victoria Atleta 1
424677547;841455431;537376042;539867438;570732582;2024-11-16;08:52:05;Victoria Atleta 1
641453387;298929491;545775146;992669794;614788323;2024-11-14;08:41:42;Victoria Atleta 2
13407166;407090501;290544387;68604887;721895844;2024-08-20;20:33:30;Victoria Atleta 2
636820375;7504272;368723940;880927143;419800837;2024-10-02;06:29:22;Victoria Atleta 1
662986984;791044590;474920540;556498863;362294896;2024-08-10;04:34:37;Victoria Atleta 2
278384961;884293795;725363835;467851396;72225839;2024-05-11;04:19:35;Victoria Atleta 2
929339350;73407109;30282680;291328032;976413371;2024-07-11;20:46:29;Victoria Atleta 2
399039488;346510645;878628438;622466092;790506350;2024-04-14;13:06:38;Victoria Atleta 1
938348611;664758176;745298287;307158854;935262541;2024-10-21;17:42:07;Victoria Atleta 2
129546747;24716222;53560617;847968820;812202546;2024-08-04;02:37:08;Victoria Atleta 1
764868628;859261434;259056833;687883069;699723207;2024-09-25;00:59:35;Victoria Atleta 1
338553247;891804018;54803454;425461235;321705949;2024-10-02;01:31:22;Victoria Atleta 2
728298654;556480637;529053360;803485238;453835701;2024-03-24;23:24:29;Victoria Atleta 2
963453887;45020801;891493379;910944915;957242381;2024-01-12;17:10:35;Victoria Atleta 1
361211688;504250599;942331531;525664468;410097423;2024-07-05;08:36:53;Victoria Atleta 1
798583247;153121392;318492463;981371839;798920392;2024-08-16;09:30:05;Victoria Atleta 2
698408653;792567125;294870520;420121811;229834890;2024-10-08;00:30:16;Victoria Atleta 2
399511504;150746329;49035727;935846095;969565023;2024-04-18;08:38:59;Victoria Atleta 1
433092339;113750717;931967431;702341645;100259223;2024-06-30;22:58:59;Victoria Atleta 2
321857954;743750604;911848984;107688274;185038904;2024-09-08;01:17:13;Victoria Atleta 1
596745899;304910622;163135361;671745100;617825564;2024-05-04;11:19:43;Victoria Atleta 1
230930218;973404035;774865001;352887949;305103399;2024-05-26;12:26:21;Victoria Atleta 2
342882631;7504272;518402533;748987959;855128494;2024-05-22;05:40:07;Victoria Atleta 2
405207730;504590568;68955022;253400511;744594252;2024-10-30;00:19:34;Victoria Atleta 2
744870533;238317612;793210701;682043016;42255793;2024-02-25;16:18:31;Victoria Atleta 2
450020272;512078197;881160977;878825589;871217168;2024-03-06;12:12:26;Victoria Atleta 1
810596483;760105581;503117847;232765268;116581053;2024-03-21;16:41:26;Victoria Atleta 1
372131064;111005469;314911299;944542732;327316487;2024-09-10;18:15:48;Victoria Atleta 2
989783076;131000378;478774280;735130452;739146690;2024-10-11;05:29:26;Victoria Atleta 2
605551963;291684406;699435491;994855773;938918814;2024-05-29;03:00:55;Victoria Atleta 1
132327684;627349705;793775581;957415547;831726784;2024-10-31;05:00:35;Victoria Atleta 2
778005407;37611755;669925629;990924419;288610103;2024-06-11;10:12:12;Victoria Atleta 1
545039378;65378055;44205054;862661286;77405349;2024-07-06;14:08:24;Victoria Atleta 2
598070206;905416126;647877043;293399563;187625375;2024-05-06;15:16:30;Victoria Atleta 1
460650847;354960586;924534810;401120250;546615037;2024-02-08;21:49:26;Victoria Atleta 2
363975337;260407722;116358780;431728033;760866060;2024-10-22;17:32:54;Victoria Atleta 2
146005972;841245432;892430543;703054226;556262324;2024-09-20;07:04:51;Victoria Atleta 1
382551348;810057100;788723275;799622513;726643774;2024-09-11;08:22:57;Victoria Atleta 1
981943842;350652951;351530213;795076035;547393609;2024-06-01;13:20:50;Victoria Atleta 1
224769312;578201292;979203445;826273802;985533747;2024-10-09;11:35:47;Victoria Atleta 2
786589970;362502171;427896128;196012219;417629196;2024-08-14;13:40:00;Victoria Atleta 1
32137121;706900813;655855828;485592942;817333699;2024-11-15;02:21:26;Victoria Atleta 2
250913219;205910498;76769467;861416037;903712683;2024-03-29;07:44:47;Victoria Atleta 1
718006221;774145283;170370567;660374212;467593016;2024-02-03;05:59:10;Victoria Atleta 1
268386438;317191094;248326762;285530128;12554520;2024-04-29;16:28:52;Victoria Atleta 2
