id_persona;id_equipo
367907970;82
973149934;72
419544083;64
941245351;47
156873398;72
542969210;55
177525379;100
980050971;49
359469466;52
992809802;58
278090755;81
41104454;96
740020321;86
654250091;76
811847791;27
99859802;15
630163236;58
414488238;95
279858113;14
622410375;4
171739092;16
805181306;6
808412731;24
217295121;45
36863474;94
929774765;22
426976882;41
680308910;51
336694176;38
601134921;93
841045519;66
228874515;29
61203291;80
316746330;18
522610836;10
967317170;26
142845997;3
627071426;2
211851260;51
316200656;19
687239172;26
618550171;53
743062371;25
147277280;63
367850288;32
166951661;98
472428216;54
30534144;81
994635675;61
705221966;59
491965841;2
885663408;68
209821749;58
309805312;92
881867543;5
418730500;3
984635878;93
227788416;88
920179757;90
719282087;1
859931287;89
313763203;48
1512055;40
832185237;6
821825489;14
407872290;42
865089018;51
214329049;34
391101767;95
383469840;80
637547546;38
331648679;33
888511049;53
32883566;48
12842162;50
99881994;87
319808157;48
647781764;44
532641227;81
811281823;62
328368991;2
826605578;3
874367015;39
255217125;99
123814057;81
462635761;15
877804069;2
713594776;97
106562216;88
652186153;61
787096722;16
538098131;80
408145236;75
216021657;2
956432211;21
639584551;59
30738080;44
845490242;44
457561567;89
757518606;63
648742184;45
867293827;100
998062909;34
739891927;39
201270033;91
268392933;40
671571131;91
836291619;29
269607320;66
902548872;42
522191292;100
895900752;41
485151917;15
969333658;87
67294421;73
204010523;98
529908401;74
80857547;1
234252548;58
380110729;45
30496018;66
895147320;48
159427082;52
955463097;52
641950383;88
943314050;83
683614320;21
642097687;33
245221755;47
208148736;97
548151053;65
585784939;38
463518276;72
494645328;95
235878423;45
260871408;20
439645816;52
870621490;72
510018522;46
192855852;87
817155457;50
983266814;52
759415581;27
882382413;4
836509861;26
528852040;40
188130110;31
787195083;16
275210583;93
463118936;29
422737735;91
832754742;9
951868937;55
8515728;40
851795124;75
361338278;24
58664610;9
290980617;70
808013027;93
986010129;91
405829215;72
704751771;66
874710695;43
177677602;21
910134582;56
659802236;80
927838261;73
719929812;63
293781317;4
318300812;28
856325256;21
900022377;5
394830143;2
779853617;1
803687328;74
704097389;2
109294849;5
781158913;28
249170295;55
135112591;59
937292888;36
254600803;17
281711781;23
374332945;55
547044054;52
841584768;39
491572489;70
689145992;59
837957760;32
220678162;95
467208807;83
505837492;79
381914641;19
116778677;55
994302365;2
208477785;6
143309142;52
845360088;23
890387358;53
58266698;80
761834068;4
251876910;13
243386752;9
696750349;89
275598231;55
732821124;42
798112467;81
848530274;11
616036757;22
297877752;92
340351773;31
720492875;79
921897185;4
585771715;92
378963876;6
273882656;10
21042735;51
731836757;30
714324128;15
58783707;55
517744924;79
875497989;80
92076937;87
464729115;46
556081254;97
749742958;5
332840798;26
308856998;28
293771535;30
959923342;97
632701807;13
258977813;67
566972695;64
629852827;70
385637066;26
474131038;9
710871574;54
176735425;17
97777785;61
848993810;41
798377558;8
372500355;45
685762220;91
132652670;15
571164836;72
848312492;71
303493469;91
488953694;57
431401527;29
921309151;9
62760402;6
730771312;58
191469931;44
34365948;78
437306983;75
768158780;91
395718985;14
174482225;19
305560537;44
325130317;1
345301839;65
534333751;85
314721813;29
626161843;76
98837964;98
738370192;97
140273626;15
389821881;12
379762860;10
694184164;83
954763963;26
666202143;85
364905925;19
756223269;45
274929357;44
189572036;59
780081967;24
76530905;40
660710905;57
988545372;51
870065382;49
19862931;79
10631904;29
846248204;65
981836714;8
31769443;50
568362484;90
408660685;85
673054205;96
859117924;23
744323376;23
27923863;2
522614087;57
37083238;51
26006910;22
647658906;78
668683988;88
605650196;72
393395791;96
840512074;50
359210408;79
157829789;62
168855054;37
52566504;7
301795782;83
412863112;16
305410616;66
785065718;92
189065601;75
881049167;42
375647183;81
855809071;34
142682510;95
823613680;1
898312822;90
629448505;96
806959810;33
306860990;7
860459384;52
288817311;88
713137120;40
771602667;53
732974696;24
342176972;61
806335922;68
935194368;68
275055427;19
383759194;28
193195751;39
259501697;92
752260986;47
450285113;17
462803176;58
779730993;30
305610072;86
180398005;30
511613272;97
416758850;16
523988117;1
135547774;25
51440161;97
338179673;80
834772560;59
509153637;90
157880013;25
894848759;30
811249972;5
182751505;47
895209605;96
799986730;26
265959468;25
296469645;58
74411112;58
909019772;34
100722907;53
643213635;23
169963098;8
216244704;96
976360762;52
91385047;76
752645817;3
100037055;89
254693820;94
914837626;45
272331076;6
482236727;35
828443847;51
836070015;9
400899604;37
750878942;68
285631727;44
186583293;81
322432801;4
33329362;79
684207182;42
998967634;1
216081046;33
371144805;47
367004979;65
619476333;74
519875161;61
920723655;93
3039655;85
35393650;33
653898298;5
323858351;62
458077670;93
643431029;25
955056447;17
811548543;25
367320299;18
690549447;78
919228805;81
567097358;46
665195564;43
13579547;23
416724479;24
681302187;91
218117572;32
898447964;4
752530248;10
574555172;35
175244520;48
921889893;14
243424124;10
492279231;19
214042723;49
122141077;28
615181781;18
692239329;14
773230083;56
699536104;98
750599812;59
198781859;13
319028675;63
903844385;47
230679766;11
15496424;75
649266282;51
736587054;45
766808628;64
270345956;23
51999022;100
467149626;6
254053478;50
642581143;77
884256257;73
744830838;35
184104179;29
315963070;50
362768156;37
436636817;3
700981807;4
460946842;43
920326928;25
159532277;90
226547862;47
678693290;63
540965834;7
465759509;52
718159236;21
449933968;90
540360198;92
386627632;49
298775625;12
642854318;64
512656359;90
531672066;32
839821895;77
542627988;87
891313531;18
889951038;97
414411081;82
26064853;99
200909922;10
47836133;92
778224230;81
225606652;49
500627153;75
398174373;100
532339319;9
186651083;16
61274095;92
163765333;47
121139937;91
258557346;2
272633887;8
932414653;43
637377091;93
300646079;73
362294735;67
925061477;91
155484354;10
227714516;57
940639616;12
586865879;1
732838245;93
589490449;35
463659428;61
131558532;97
493905829;79
264654839;41
152289325;69
519817546;74
695578303;82
149410081;57
179549857;26
373634618;1
194257388;55
572875133;64
932525233;50
365491567;87
917209257;30
617027965;98
386047935;73
826420788;93
567553827;29
417818588;55
463008545;91
786206900;54
288370292;60
350253980;27
369693181;61
220963158;29
343429351;9
812033002;9
408701302;80
318772049;100
914527710;21
132842147;13
484342906;68
675386749;59
66747448;53
776515415;76
876997283;59
366567856;93
461604728;1
447748521;16
331440313;83
460607378;40
444484723;36
496846872;79
205638367;55
298089127;19
629355171;31
160073985;18
357392589;10
945903972;5
85070651;99
557799750;65
482875716;94
332894659;15
395525372;70
940872383;34
444483003;83
801964651;96
218593170;91
704146636;52
404528697;52
647912610;95
572178038;100
568638103;23
106079441;22
373059053;29
790940938;12
34582443;30
819487740;19
339519805;87
495076091;93
625424281;85
825138636;25
510105043;97
810878394;84
291665493;46
878910278;86
458738493;72
610090257;3
889453185;15
105983817;5
376950158;82
693195796;64
181979918;85
649693111;28
417758887;49
455749122;1
28416620;20
547838043;2
346700564;6
791468414;41
908052373;84
943083629;17
937438182;81
597110765;57
944782394;26
924193422;99
426437699;88
249223732;28
773223062;84
143156941;89
115619195;89
246666826;79
428347413;36
690035027;70
82772793;22
368993092;93
905040017;68
672782605;32
39755978;97
223681032;18
673445715;30
788834146;62
168188245;62
27931561;79
949959044;48
442341578;54
125890389;77
505458226;7
699156688;14
730349023;26
474549103;70
159348263;83
421829475;77
183452242;2
346281327;37
716598814;86
410088553;1
703969468;31
772356907;26
983888862;80
893194378;52
722919303;18
181285414;79
286458269;68
150988039;75
723270745;38
718746463;40
412789908;23
975625903;91
732169063;59
697659003;27
123064673;59
765338713;7
476084043;45
113854297;19
263009486;26
595039733;61
564884050;50
82015373;6
409562421;55
805897042;72
716133676;8
364174951;76
293213489;32
992056474;53
410361613;9
148649115;55
142331497;86
645282881;91
821307895;85
670454846;28
242780665;96
993401156;23
605391074;17
365859191;19
790935216;12
741720311;39
635416800;59
632786954;23
333772354;46
783465673;45
655087640;24
70648883;94
438150542;19
684808299;24
427223750;46
938668749;87
753165359;29
718857596;54
123601511;69
960331679;82
248748135;80
881782982;17
304296795;84
858407456;86
931630244;4
429395045;72
824536300;89
549031489;55
19020552;69
973863720;24
438432074;27
931391498;83
742612332;51
105994146;21
679624339;62
101429879;17
119083240;6
230175844;77
590100388;98
27812349;60
684455322;40
512663234;21
143543260;13
419453326;16
588313400;59
73515244;97
63179088;58
511331193;68
668526605;77
257450348;69
540541734;67
220986469;51
507595931;11
118439881;44
141596351;58
790779676;2
804494933;14
369387411;11
210780561;55
755608969;91
110877560;65
310314268;44
907560033;20
394545199;62
32444376;80
157606284;99
689951322;33
870994803;37
881824286;87
351115304;52
773578406;37
904196303;54
669774926;75
974427259;80
402703106;8
313288880;42
948409462;92
941257355;42
798834923;15
478525715;58
685581492;46
75991305;9
628958945;29
47912173;12
854178542;6
555150715;99
774168180;10
693452541;85
411488930;91
530452846;48
420895274;75
231743284;81
624663853;95
926296379;31
767260895;96
414957287;75
549413880;2
540755352;68
994234534;29
202535489;13
518113787;24
370852596;88
362590383;19
35166057;56
195761306;14
18437193;36
859976635;51
837843862;39
453997069;60
109613011;62
193698063;69
940780938;37
226220028;8
580313992;39
189935163;4
819088843;84
525642559;57
372487717;6
686693986;18
154912381;19
16931972;96
678047697;25
794514491;26
145166308;100
705481891;28
155176559;18
965590108;80
542173403;33
481364536;37
195124762;95
243337834;83
312113690;65
76791608;12
28301385;66
492929836;73
803123483;12
108005064;71
560664214;55
728843279;4
90837465;6
901727916;35
828125285;98
591708034;10
340569565;21
393658002;84
177796359;30
974332256;93
489830181;100
671803332;57
247894634;34
540535108;92
158930324;89
799800984;92
706429602;66
821259971;49
367646409;78
271530540;77
242123965;41
929388943;16
164644544;84
982069187;69
144574890;8
773193807;33
433402852;78
717292219;29
75192468;45
269359215;86
122940126;2
679815312;79
897710667;95
325844842;34
959777275;45
508065059;50
617527441;92
280212627;6
171837962;71
406179015;80
603325102;88
634286919;59
633641346;76
71651125;93
387174836;3
336912074;9
180702484;95
693952670;81
854467324;61
509165754;52
125729825;72
67052942;54
137240906;72
387690550;90
742395703;82
837818664;16
126939400;75
383160554;85
436044907;26
915369424;25
277973222;19
474185972;31
969264436;1
628795916;93
712207175;1
343777968;14
246519513;59
301695305;98
677453644;33
41490664;13
503481248;79
732854323;59
285351386;82
217803118;58
566657177;33
551313649;92
452063170;44
541796073;23
281605805;19
73382125;99
22899659;30
81501137;43
322255169;98
586817979;78
204175055;21
311169893;25
327159581;78
305211724;73
156200506;76
76331931;38
685542722;85
71187048;7
666819672;99
195418781;100
794737252;30
822603720;32
252347201;58
626451076;68
970755136;36
295517747;28
396950442;53
169497763;37
179434442;88
287830987;28
314035078;53
562030994;17
998552143;16
943663367;88
909024560;61
271840797;21
88843209;68
987420893;60
575494202;81
956948659;88
436112216;98
687842690;2
505557326;51
210844348;56
97664855;97
778233854;56
424810693;40
901059132;98
847914911;100
367415937;38
159594450;4
713648191;40
266062706;16
312097558;91
96324891;100
554796365;87
144266704;53
16169316;90
340010318;46
942323977;96
950581170;7
128985832;29
342669451;21
454624708;89
640328459;68
70021889;85
287149786;82
172779436;95
260670197;99
329918887;54
20397884;21
360427381;72
327135580;89
747756954;16
887918827;53
540895314;14
861110825;49
945969335;69
163579090;75
255642178;44
191862353;7
134133444;76
690025017;9
515345931;37
117104336;1
32707615;10
147945262;10
734905439;53
709226412;28
757400460;33
708836108;3
893056914;51
191940699;29
723466941;87
403148882;73
303543114;29
949952373;55
454007552;7
787890570;32
643692948;64
19960159;88
281562602;79
203530346;53
635309418;75
639970738;85
806342861;20
385331177;8
302736929;4
736993830;6
540395932;5
846007498;4
188945706;65
611724937;65
625883892;60
387113219;6
754068993;37
376128719;2
781335932;63
432424332;56
482401278;63
395838394;1
926612633;94
821003432;19
219896347;33
361164594;66
822205933;21
750966631;75
831676146;77
412506502;99
586237692;41
305272752;7
472911221;48
577776865;54
185328341;2
461339004;35
522157374;81
693914554;70
963694102;24
193474328;70
837005634;66
416176334;40
337248353;10
744165012;98
788118238;67
915615692;40
127253660;20
427286930;13
743952076;4
183896594;69
729939046;44
779184800;4
681930476;59
494486026;24
525510595;31
338880623;45
315429399;94
195014450;3
801650158;32
593294635;11
515904645;91
74551556;52
350198963;36
204300006;31
576399862;67
710826032;25
138696317;5
800721209;62
399742630;49
526926692;72
72248742;28
302275885;71
213172111;99
902924107;93
959935301;78
39797562;86
74897333;32
151546526;28
208743642;3
725580367;35
375248103;55
751390865;18
386138297;4
490586805;77
354466458;60
39472235;84
973295750;5
660030767;46
33477115;37
896588927;8
890902663;26
493151801;20
81265830;6
10436211;22
326537465;61
17528762;82
301300107;57
470436964;97
916853105;40
825535858;5
843800642;91
398878361;54
307592644;76
925231929;41
785823535;58
538596933;72
587782580;79
568507239;98
44759287;73
258486775;23
941568227;100
197536;29
278521485;44
355682175;48
388851131;31
485112607;65
825211589;28
662748402;17
167478466;26
988781864;9
906608511;7
882659041;61
41181072;76
330381811;29
824045510;72
563660175;8
473896324;71
757962918;22
784631915;48
431763356;77
644034044;45
920015802;29
941591057;2
183497356;85
978545413;53
313866102;17
177009068;46
940336639;50
472760709;86
319164305;42
941143163;5
347121153;94
679532027;35
243207336;92
455308123;92
227531108;94
325308218;27
874863070;43
489681123;41
842018962;39
132033325;6
515719249;33
933392694;88
720052346;22
271494566;38
485139883;59
501084084;75
816133140;98
89511627;51
68854426;58
373585323;15
602330978;18
18226758;7
660448496;87
344051138;36
643896893;67
480614186;89
97823806;93
40817661;48
198392182;81
888401983;69
82688611;64
158062758;83
937269213;33
934467444;51
202215339;11
731145336;34
537061453;25
858365451;17
618987362;71
944477407;89
104696178;9
976072712;54
364697873;80
636383113;90
212367963;54
985815291;28
675074819;71
180711226;97
468777393;66
177393441;77
530386783;56
643779819;26
284370843;18
811854191;78
891218927;6
376687874;77
697487281;70
660977029;85
970868249;29
699714683;16
327127576;69
739523244;15
741540086;1
790333042;55
477772221;95
258064133;34
943116829;84
836159407;64
129183333;24
888543530;73
337831409;21
935735420;52
283643955;69
850413648;85
70196427;3
814187060;41
239110097;93
896616269;22
233914217;85
367766134;37
411687584;13
353293110;9
870244465;77
911968609;13
818483599;81
889112532;71
316889644;97
936408067;37
98531605;70
906195956;15
277880823;43
273332108;82
734073091;48
650717197;12
824555560;42
10184040;72
178738013;42
334947011;1
202990582;40
656035857;17
550339163;36
777422596;50
409362058;83
851690729;42
134491507;99
135673884;50
128614070;95
763689416;38
340298904;1
546824129;15
62931764;50
687289772;67
272080533;74
108469984;71
204215706;42
592405788;55
883706717;92
810693706;55
762198848;59
780369777;94
594494639;98
926274080;73
726073773;81
384199387;46
82303069;35
22447002;82
975262438;81
774388212;36
313730509;7
444602036;81
797803644;91
165501387;98
85311357;79
220638180;54
509703102;25
665639917;42
205674961;17
360327360;26
254341766;7
665768390;53
999792639;18
986850339;41
206535616;21
488559200;74
397253226;96
484784019;50
440081434;76
88422557;83
394478220;46
374598950;65
433267799;26
296448542;16
989698190;26
752265753;18
107522190;13
895811181;54
200751531;53
368873137;90
604750588;69
220390998;96
671887404;87
596504522;55
703074135;94
713191171;77
499542539;23
615717128;66
190811115;74
968129899;20
56720969;40
82265678;55
920654279;96
339696831;49
136377828;35
398969719;55
168198938;79
286356474;38
299807942;70
274247405;31
325117895;3
550101162;92
643586730;89
442638430;79
605273846;59
443666204;92
204863424;83
162941432;38
501079788;13
41290271;64
396723332;10
328824453;59
875530550;29
239538761;62
976077036;95
221734591;31
635950222;90
728871219;65
607855115;55
75299210;60
719946025;14
903169816;24
581964149;35
62620655;22
958553394;66
171972039;93
174286223;86
97327924;7
737002684;58
641737522;9
191853363;95
99764924;91
315632561;87
545458700;34
102630557;92
588581419;84
858888886;62
227931534;64
696631866;88
593761108;92
838650411;73
633966621;69
309190998;18
114106598;27
173048427;72
553070514;43
268491938;21
535755371;17
291189585;53
965118272;33
994358828;100
842942281;2
744049437;35
401784966;96
265635447;89
250674195;68
928478555;100
58500849;24
143497412;36
910882172;44
594108120;90
599208872;65
755023847;91
803681372;7
433758646;54
353010336;34
870927323;92
356566790;90
64037943;96
492519658;90
248494234;97
161941290;57
469734216;37
600023469;27
726258214;10
838201422;22
701398758;94
133362284;56
640651364;16
131320884;71
973172585;63
241041646;14
163720852;25
365270013;37
504581487;37
608309373;1
770416477;34
475875367;16
120498083;15
80332963;52
616447001;88
619062560;8
990420918;20
346391791;80
593358586;79
520066018;63
587469678;32
964426146;45
439666473;20
208687668;66
196347520;26
711764677;69
489852679;4
866616702;100
652312175;52
633523053;81
133698798;87
775933714;71
983906791;10
540029637;29
151582565;79
528803026;68
752616451;70
248755898;63
270355946;62
371820425;69
250075060;54
46492083;96
715077550;37
342566057;60
553289501;80
565636192;90
257035047;89
408538654;7
529541329;83
139390612;29
196739889;15
599966908;19
353081817;67
352327814;60
726759189;30
323339615;92
707687032;70
944008771;53
405237036;44
180763844;80
579746644;35
285637039;74
542948166;19
866405493;93
354279720;24
91501580;69
711746410;3
106366699;72
359937009;59
749157410;82
255723283;92
163785944;35
906460703;8
550448205;54
692189671;15
49650641;1
598823774;74
133822004;49
620386993;6
442809559;24
862064091;68
614388886;63
493697515;55
30599087;19
852186134;38
64059919;37
971979199;26
883088882;9
280109011;30
704657262;5
820012903;27
397685280;79
999197961;78
165825578;28
340379860;66
731931619;6
900684469;91
902431568;52
525191209;95
250764088;8
657117404;26
279727379;58
847433228;93
694331003;37
971783627;64
234886177;27
982938676;82
389684774;71
244547735;58
780304320;84
44193304;20
53213906;52
49605947;60
238845717;34
229135470;38
748345339;8
795720688;74
648143257;60
12602415;27
962919365;40
278051578;34
991521503;24
619742038;10
512735071;74
981108353;30
971877095;46
200296464;75
322475513;90
845785932;1
510099794;33
312515183;72
482671357;54
406874299;36
772893156;92
522655272;41
243303018;46
611607888;71
156678805;22
846715674;99
872337644;97
54051249;62
969659856;75
787680494;26
446185836;86
648103920;93
188495568;51
108326816;86
582964171;25
623392690;65
541256494;14
656117040;80
522908177;81
697345059;73
662247241;59
34783943;79
4579455;9
73798408;24
504248371;74
691012749;61
434242608;18
136445794;2
229554803;13
855952356;65
461069234;47
636384278;16
878749707;84
86193878;20
415802490;10
363627609;57
263677112;15
669312536;13
620596585;89
191332224;44
1448120;56
324117346;58
60245936;54
823942622;15
906871940;51
13981207;45
350759028;93
790200000;30
375415280;66
573338852;83
822746874;80
20014323;40
498862752;76
606697017;100
379509919;61
576907771;61
922972913;76
957425997;45
401217610;25
462635360;10
381357023;46
859644869;20
280629071;42
857599809;63
24732651;36
540789549;72
609285068;36
89186760;6
849283755;52
72406707;31
406560683;77
226022431;52
605009054;4
517115131;53
263659619;45
900933504;48
998821981;80
475854269;89
973213174;70
495706942;62
688781613;6
429926331;16
713869661;9
20296565;69
996401985;21
531657588;77
946789273;93
921747751;73
351490534;68
710097291;44
531686627;58
798530315;99
771765895;68
489265844;11
101658079;14
302938908;63
732444851;36
728109948;25
244987361;33
662456116;14
912304861;16
908760207;4
555738557;88
188991080;29
29705466;49
360362231;37
272260552;35
646770197;25
781897463;91
755660939;42
299706084;40
281244248;95
166123074;69
781668388;36
471095693;28
997713049;92
473368139;97
946677855;90
633269446;19
484412823;18
293071215;26
939590716;59
529174768;28
192394509;100
827854520;68
987277699;92
77692582;6
969500063;89
537360123;42
205175800;37
536562015;81
20460373;23
382734189;21
904935048;52
467191579;56
724373983;41
411635852;34
685553959;7
649487214;94
907581158;94
829658826;95
733894731;39
658780925;2
457888875;4
391323262;83
382285047;5
802783419;74
182300610;18
371477466;81
371955305;13
823300173;100
490208860;63
842349038;4
795856675;4
90055384;46
198941981;98
95329005;88
374177644;41
578278976;63
912407888;43
751783511;47
641243219;53
271309102;67
844569672;93
574292887;25
897825416;56
503491694;35
455127005;7
565234523;91
332598509;45
748535007;66
142954562;96
535218134;80
548170052;80
105454599;27
716958765;19
421149352;68
230523223;40
661429579;46
563507033;1
357437727;29
923328358;37
806272902;83
745255065;68
71116746;51
700567290;72
711355983;73
934396365;12
232132397;3
932414579;77
972743441;20
718827979;60
898876617;27
821556635;53
689832552;100
990075217;21
881270040;29
228171998;82
272312997;92
896357734;80
311995093;74
79927599;1
748395979;39
280488591;67
996267904;85
752389776;53
387328338;30
254937614;87
293756752;84
193566627;1
972222704;24
681477372;18
89365134;24
983687116;1
382212335;1
939529851;60
829930049;74
399104374;55
806166245;41
788070354;81
767268237;50
272670707;53
408083173;51
65710606;62
729968534;89
131302799;71
787702063;38
793735417;44
363983023;59
368406478;99
499192477;48
546547937;84
182042946;55
148168076;97
877086736;64
61260161;36
109054721;92
313722388;17
396995276;47
588847903;91
486191147;73
865408749;48
442972656;54
846210233;74
470188970;25
958419460;34
409608341;28
510352260;72
276783237;21
783908061;25
398109945;49
603102091;42
445641638;62
359280136;56
927257449;70
500534095;29
646530491;57
268158540;9
345397980;26
847242741;75
250641706;61
749761669;96
669039073;10
980034149;41
93317009;79
616130236;10
658552040;88
508355307;69
16027003;83
728222883;33
424060739;75
466580713;10
955381109;93
572162552;25
797261917;17
734551901;29
692525002;62
779323693;87
751983350;99
663777141;21
468651215;96
46194978;44
662582827;29
520414962;68
896216853;30
921346224;27
627697661;26
120924216;18
575675108;97
801590218;98
358455995;68
924279305;29
432856470;47
527804728;28
388927835;82
361679157;48
152300633;14
33208748;87
8256303;91
90114987;23
239088501;43
35623701;77
657825413;91
621431085;12
519554504;83
389563018;4
721623575;41
166575993;84
18081137;26
106268046;14
652256420;27
512949691;62
757314328;79
868067266;20
24320319;8
888542767;49
538801561;64
773629202;54
237434516;72
93297473;47
477083865;57
615152113;92
142854335;10
879001613;68
462150561;27
511018200;61
227339354;88
83709515;66
850790971;9
88131063;69
487172187;30
406077062;96
327332328;27
704472631;1
165082425;77
649381215;52
733519552;9
996794248;39
981268255;80
549888392;69
421778801;60
198568018;48
424065262;17
431540407;53
286443258;4
659351008;29
30256999;93
63544370;38
752286113;54
859555174;16
153263276;34
617917810;61
598575781;57
215095654;31
167184736;74
678289368;28
415148803;12
595256836;29
529802904;84
528354082;41
737094499;50
301979385;32
779132585;6
906364964;85
150547019;40
391170911;40
509616340;33
650111434;67
302177147;14
118334671;74
856256854;2
34510462;40
146274844;44
66724838;2
754735178;1
303610039;27
735953014;92
202618636;34
468095794;90
768513439;4
585399055;41
734348674;24
950740822;74
867149415;59
52581935;60
581000919;27
499181900;5
496792704;24
777436742;100
423762681;43
750996429;64
795651786;40
338049385;62
374797519;82
383525138;6
578863373;34
89347183;96
882999571;24
502432137;40
629149441;64
367586601;52
53459064;95
57576849;42
608198990;54
222800351;19
883497731;30
217255551;81
418751846;64
666201695;48
515388114;56
869553451;21
309209337;37
933965691;12
299389677;95
242498265;49
621811337;24
504384407;65
116260214;78
62564881;93
929656465;18
775627811;16
59265837;29
342961947;72
117684803;87
397000521;26
991487442;80
891553675;89
250077611;17
196459053;71
518540306;28
100193979;16
659453205;80
425484738;31
384516757;14
602763976;70
876691006;4
25457566;28
903240505;22
561962732;95
209773183;17
963855297;34
378413552;81
743041683;23
424471016;85
315294873;86
751292990;7
585228248;81
395404853;76
867365077;39
906114816;78
428861645;12
187136091;24
640210032;66
831654287;95
269253985;92
614808819;59
802742336;29
718678086;72
365956825;89
383925481;59
773872175;76
442135985;44
893407529;12
391004569;50
919773710;5
764232180;6
934654778;26
336711840;72
804397041;98
819998734;89
864249551;12
551849266;18
925434769;21
833096197;96
414062696;53
385790750;94
956656874;13
977845080;22
680992292;77
121384200;97
235331799;73
892726367;31
526058829;3
445174085;52
59713385;56
946202201;99
670480667;60
399663945;9
984345690;78
550768016;52
418795589;71
861214334;4
912737332;6
276804082;94
423350566;60
9327692;38
354016795;53
343238196;49
849918793;18
581543414;31
64684307;84
437989242;37
59250577;7
460894142;91
191358182;37
284547495;39
52543736;54
715722207;39
700734229;27
256947732;39
561647494;23
193969504;46
690631069;3
187455264;88
678617842;69
429199579;58
696607542;94
955513097;73
393523372;28
311204297;58
827991690;96
16987877;70
855626447;77
372852317;69
868575889;80
883018352;21
628970846;57
264630940;87
797673733;63
150604898;34
85546858;62
409960034;98
855695425;92
78090130;71
158215997;52
200556432;84
387302528;91
153219546;6
903664248;12
188014697;94
735608555;65
823244775;18
810545324;98
558088491;59
954672562;46
506317820;11
564560452;12
81469332;30
85480248;89
629093335;43
376617310;38
944428746;8
733555190;63
499617383;63
760102669;40
218104406;96
455866256;73
279947171;55
196868412;31
106598651;54
601326579;77
637875688;69
436024076;98
416948673;71
222565752;68
206811294;97
471718540;75
904231011;59
689144991;53
960327085;25
283176509;35
277783846;27
984466822;86
200646450;56
768505388;94
321277186;78
129227555;32
686740664;55
528444189;67
977411175;23
214119602;70
515809216;88
547108990;74
254593059;82
689368677;47
640985246;3
41114028;9
827697272;61
107716379;77
503780503;16
273889182;63
225107822;92
834461453;46
546563674;84
274712888;49
427166450;1
791687046;46
318201413;10
738321673;66
167261330;17
605273642;88
347224866;98
434132144;75
68126896;3
586183053;70
642404886;95
997605360;81
164127363;27
56665415;75
534662200;83
503172753;4
593080956;82
14819839;50
120871992;7
307773013;95
21935929;24
358276335;62
114357519;44
8202908;64
527670833;59
252304002;59
119104439;31
956822075;80
792535078;68
889777177;89
618623953;68
473611921;97
255660541;43
971833251;51
876609762;38
649416525;92
33861011;30
299220056;59
451150518;21
553348561;90
338913091;7
847181084;49
741280900;75
68519597;54
305251351;97
311759418;82
101382289;28
802801756;2
320972249;78
381460798;47
963651018;92
742783095;13
604655990;68
887230;92
585107488;32
156770431;90
937120297;52
813860020;87
431759723;35
527029958;87
587438343;3
519040220;95
439976064;46
501313211;80
526340568;95
122008183;1
121381700;11
459785141;45
820778855;9
898963640;83
181294539;85
863221649;14
600849566;78
152854351;61
178613493;47
19954275;4
517921223;45
336695297;2
338969130;77
566584396;33
836847149;71
596128672;85
690120595;85
795767027;74
655708037;97
963318909;66
630037107;12
473669513;19
951870451;6
129136823;20
247229284;23
156681575;10
335538933;5
154662838;58
476766597;92
445614188;39
346884394;35
974196721;22
49697673;24
627099778;88
3672205;55
119804614;14
568849800;20
387829652;6
551720086;39
150748501;55
681267075;95
612589148;67
443164561;68
668147752;36
635182605;19
933041775;84
360607202;26
789023841;83
443755670;22
872553508;35
636589304;93
9896645;57
648251640;35
331090891;2
77536818;30
236037968;59
573399465;10
102836288;38
14207903;86
892527000;47
352701315;91
923715036;55
497737701;84
268999442;49
242193284;96
556992537;43
394753733;72
658197820;27
476661663;20
877829032;22
89173517;75
941639442;80
658480221;8
145045537;89
624233287;100
350243022;26
227585156;32
731725663;89
894785960;19
677260193;1
398450374;66
792587422;80
632428112;36
654333305;7
245242392;39
972031223;5
626270690;41
186200507;12
469053643;28
811210288;11
701494863;54
468305174;17
155611515;23
265350944;48
866073226;9
210060792;49
348249203;17
95170457;92
863426492;64
463126664;78
803569625;26
500190006;85
474635241;99
488715915;17
544558995;84
262529884;8
168344075;65
907472334;9
846677675;70
437768773;7
177177870;56
881403894;81
8754239;94
343531733;36
801042531;65
665743457;89
94147993;53
584405742;62
205409921;51
749901660;92
617885684;6
265041121;4
699591877;70
113341754;7
256764769;64
573236201;19
10540915;3
875430761;69
233243868;73
814348240;36
366330756;47
97469407;100
923950819;17
378703561;67
658126519;51
934348718;36
563245440;85
967535776;3
822838224;10
66056577;49
401217541;100
705312668;13
563703951;17
431171711;41
272621488;45
236119398;29
115544252;31
601666629;41
795518961;18
497421939;27
964966823;11
844822485;48
35101325;30
543852803;70
388314197;54
618336841;32
658297483;40
668712953;12
543348061;32
758672952;45
469446210;55
177453107;26
932451376;95
532694911;91
965930516;76
217647328;25
136508462;3
494126482;25
280322108;51
360755001;46
282502670;65
701013988;38
796020646;80
652894149;17
697492508;18
225072492;21
201368483;71
493497019;8
383516674;57
291593139;12
239378271;91
993456518;51
158985583;75
652455292;29
95223423;8
950789991;21
175158980;15
326761578;32
115056360;87
540792668;13
149194042;1
668959249;5
